Timestamp,PositionX,PositionY,X(V),Y(V),Frequency(Hz),Voltage(V)
2025-04-04 10:08:21.634336,56.9952,37.50025,-5.6409538729e-07,-6.3729281408e-08,1000.000000,0.0313470192
2025-04-04 10:08:21.645182,56.9952,37.5001,-5.6409538729e-07,-6.3729281408e-08,1000.000000,0.0310480883
2025-04-04 10:08:21.656126,56.9952,37.5001,-5.6409538729e-07,-6.3729281408e-08,1000.000000,0.0310480883
2025-04-04 10:08:21.667907,56.9952,37.5001,-5.230343163e-07,-3.8505792332e-08,1000.000000,0.0310480883
2025-04-04 10:08:21.679286,56.9952,37.5001,-5.230343163e-07,-3.8505792332e-08,1000.000000,0.0310480883
2025-04-04 10:08:21.689667,56.99985,37.5001,-5.230343163e-07,-3.8505792332e-08,1000.000000,0.0310240866
2025-04-04 10:08:21.700436,56.99985,37.5001,-4.8106312533e-07,-3.5104751106e-08,1000.000000,0.0310240866
2025-04-04 10:08:21.711101,56.99985,37.5001,-4.8106312533e-07,-3.5104751106e-08,1000.000000,0.0310240866
2025-04-04 10:08:21.722650,57.00015,37.6305,-4.8106312533e-07,-3.5104751106e-08,1000.000000,0.0346073169
2025-04-04 10:08:21.733441,57.00015,37.6305,-4.8106312533e-07,-3.5104751106e-08,1000.000000,0.0346073169
2025-04-04 10:08:21.744793,57.00015,37.6305,-4.8106312533e-07,-3.5104751106e-08,1000.000000,0.0346073169
2025-04-04 10:08:21.756338,57.00015,37.6305,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0346073169
2025-04-04 10:08:21.767076,57.00015,37.9369,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.780397,57.00015,37.9369,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.790909,57.00015,37.9369,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.801924,57.00015,37.9369,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.813870,57.00015,37.9369,-4.532236062e-07,-5.0430895016e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.825045,57.00015,37.9369,-4.4603888227e-07,-7.0053935985e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.836705,57.00015,37.9369,-4.4603888227e-07,-7.0053935985e-08,1000.000000,0.0327938963
2025-04-04 10:08:21.847612,57.00015,38.29625,-4.4603888227e-07,-7.0053935985e-08,1000.000000,0.0274265638
2025-04-04 10:08:21.859099,57.00015,38.29625,-4.4603888227e-07,-7.0053935985e-08,1000.000000,0.0274265638
2025-04-04 10:08:21.870596,57.00015,38.29625,-4.3063405997e-07,-6.2343474383e-08,1000.000000,0.0274265638
2025-04-04 10:08:21.883243,57.00015,38.46825,-4.3063405997e-07,-6.2343474383e-08,1000.000000,0.0267867086
2025-04-04 10:08:21.893737,57.00015,38.46825,-4.3063405997e-07,-6.2343474383e-08,1000.000000,0.0267867086
2025-04-04 10:08:21.904748,57.00015,38.46825,-4.2080282014e-07,-4.8882366599e-08,1000.000000,0.0267867086
2025-04-04 10:08:21.916766,57.00015,38.63175,-4.2080282014e-07,-4.8882366599e-08,1000.000000,0.027683999
2025-04-04 10:08:21.928997,57.00015,38.63175,-4.2080282014e-07,-4.8882366599e-08,1000.000000,0.027683999
2025-04-04 10:08:21.940506,57.00015,38.63175,-3.9456728018e-07,-5.5063964055e-08,1000.000000,0.027683999
2025-04-04 10:08:21.951371,57.0001,38.8685,-3.9456728018e-07,-5.5063964055e-08,1000.000000,0.0269218625
2025-04-04 10:08:21.966016,57.0001,38.8685,-3.9456728018e-07,-5.5063964055e-08,1000.000000,0.0269218625
2025-04-04 10:08:21.977344,57.0001,38.8685,-3.9456728018e-07,-5.5063964055e-08,1000.000000,0.0269218625
2025-04-04 10:08:21.987881,57.0001,38.8685,-3.9456728018e-07,-5.5063964055e-08,1000.000000,0.0269218625
2025-04-04 10:08:21.998920,57.0001,38.8685,-3.550189831e-07,-5.9968833455e-08,1000.000000,0.0269218625
2025-04-04 10:08:22.009561,57.0001,38.8685,-3.550189831e-07,-5.9968833455e-08,1000.000000,0.0269218625
2025-04-04 10:08:22.020166,57.0001,38.8685,-3.550189831e-07,-5.9968833455e-08,1000.000000,0.0269218625
2025-04-04 10:08:22.031081,57.0001,39.1822,-3.550189831e-07,-5.9968833455e-08,1000.000000,0.0262553853
2025-04-04 10:08:22.042269,57.0001,39.1822,-3.2422363461e-07,-4.5266748572e-08,1000.000000,0.0262553853
2025-04-04 10:08:22.053989,57.0001,39.1822,-3.2422363461e-07,-4.5266748572e-08,1000.000000,0.0262553853
2025-04-04 10:08:22.064551,57.0001,39.3614,-3.2422363461e-07,-4.5266748572e-08,1000.000000,0.024110902
2025-04-04 10:08:22.672281,58.0001,37.60505,-1.2839555552e-07,1.4448165997e-09,1000.000000,0.0353756587
2025-04-04 10:08:22.662049,58.0001,37.8005,-1.2839555552e-07,1.4448165997e-09,1000.000000,0.0330001312
2025-04-04 10:08:22.650597,58.0001,37.8005,-1.2839555552e-07,1.4448165997e-09,1000.000000,0.0330001312
2025-04-04 10:08:22.640084,58.0001,37.8005,-1.8725037876e-07,5.564689598e-09,1000.000000,0.0330001312
2025-04-04 10:08:22.628012,58.0001,37.8005,-1.8725037876e-07,5.564689598e-09,1000.000000,0.0330001312
2025-04-04 10:08:22.616889,58.0001,37.99925,-1.8725037876e-07,5.564689598e-09,1000.000000,0.0332207348
2025-04-04 10:08:22.605470,58.0001,37.99925,-1.8725037876e-07,5.564689598e-09,1000.000000,0.0332207348
2025-04-04 10:08:22.594780,58.0001,37.99925,-1.9123972095e-07,1.5315412938e-08,1000.000000,0.0332207348
2025-04-04 10:08:22.583658,58.0001,38.1334,-1.9123972095e-07,1.5315412938e-08,1000.000000,0.0320058286
2025-04-04 10:08:22.571766,58.0001,38.1334,-1.9123972095e-07,1.5315412938e-08,1000.000000,0.0320058286
2025-04-04 10:08:22.560426,58.0001,38.1334,-2.0076691953e-07,-1.9125938167e-08,1000.000000,0.0320058286
2025-04-04 10:08:22.549461,58.0001,38.28345,-2.0076691953e-07,-1.9125938167e-08,1000.000000,0.0323308812
2025-04-04 10:08:22.537475,58.0001,38.28345,-2.0076691953e-07,-1.9125938167e-08,1000.000000,0.0323308812
2025-04-04 10:08:22.526209,58.0001,38.28345,-2.3525655024e-07,-3.9862992907e-08,1000.000000,0.0323308812
2025-04-04 10:08:22.515575,58.0001,38.28345,-2.3525655024e-07,-3.9862992907e-08,1000.000000,0.0323308812
2025-04-04 10:08:22.505046,58.0001,38.52315,-2.3525655024e-07,-3.9862992907e-08,1000.000000,0.0354813369
2025-04-04 10:08:22.493528,58.0001,38.52315,-2.3156047746e-07,-5.2337050249e-08,1000.000000,0.0354813369
2025-04-04 10:08:22.481423,58.0001,38.52315,-2.3156047746e-07,-5.2337050249e-08,1000.000000,0.0354813369
2025-04-04 10:08:22.468426,58.0001,38.52315,-2.3156047746e-07,-5.2337050249e-08,1000.000000,0.0354813369
2025-04-04 10:08:22.457545,57.9998,38.77275,-2.3156047746e-07,-5.2337050249e-08,1000.000000,0.0476525954
2025-04-04 10:08:22.446010,57.9998,38.77275,-2.4071394478e-07,-5.9697029542e-08,1000.000000,0.0476525954
2025-04-04 10:08:22.434099,57.9998,38.77275,-2.4071394478e-07,-5.9697029542e-08,1000.000000,0.0476525954
2025-04-04 10:08:22.422385,57.9998,38.921,-2.4071394478e-07,-5.9697029542e-08,1000.000000,0.0556360906
2025-04-04 10:08:22.411832,57.9998,38.921,-2.4071394478e-07,-5.9697029542e-08,1000.000000,0.0556360906
2025-04-04 10:08:22.400308,57.9998,38.921,-2.4883212291e-07,-6.4576866521e-08,1000.000000,0.0556360906
2025-04-04 10:08:22.388035,57.9998,39.092,-2.4883212291e-07,-6.4576866521e-08,1000.000000,0.0658211139
2025-04-04 10:08:22.377032,57.9998,39.092,-2.4883212291e-07,-6.4576866521e-08,1000.000000,0.0658211139
2025-04-04 10:08:22.366416,57.9998,39.092,-2.6303351319e-07,-6.2720779681e-08,1000.000000,0.0658211139
2025-04-04 10:08:22.355316,57.9998,39.092,-2.6303351319e-07,-6.2720779681e-08,1000.000000,0.0658211139
2025-04-04 10:08:22.344299,57.9998,39.2501,-2.6303351319e-07,-6.2720779681e-08,1000.000000,0.0581228712
2025-04-04 10:08:22.333236,57.9998,39.2501,-2.8189660384e-07,-7.4476005807e-08,1000.000000,0.0581228712
2025-04-04 10:08:22.322829,57.9998,39.2501,-2.8189660384e-07,-7.4476005807e-08,1000.000000,0.0581228712
2025-04-04 10:08:22.312129,57.9998,39.39895,-2.8189660384e-07,-7.4476005807e-08,1000.000000,0.0246162584
2025-04-04 10:08:22.301097,57.9998,39.39895,-2.9928088452e-07,-8.2910659671e-08,1000.000000,0.0246162584
2025-04-04 10:08:22.289715,57.9998,39.39895,-2.9928088452e-07,-8.2910659671e-08,1000.000000,0.0246162584
2025-04-04 10:08:22.278997,57.99855,39.49995,-2.9928088452e-07,-8.2910659671e-08,1000.000000,0.0121050818
2025-04-04 10:08:22.268018,57.99855,39.49995,-2.9928088452e-07,-8.2910659671e-08,1000.000000,0.0121050818
2025-04-04 10:08:22.257277,57.99855,39.49995,-3.0886172908e-07,-8.1126096063e-08,1000.000000,0.0121050818
2025-04-04 10:08:22.245657,57.99685,39.4998,-3.0886172908e-07,-8.1126096063e-08,1000.000000,0.0133473426
2025-04-04 10:08:22.234500,57.99685,39.4998,-3.0886172908e-07,-8.1126096063e-08,1000.000000,0.0133473426
