-2.709040E-5	-2.667320E-5	9.999850E+4	1.448927E-1
-2.541400E-5	-3.683220E-5	8.376550E+4	1.449061E-1
-2.011850E-5	-4.801740E-5	7.017080E+4	1.448192E-1
-1.212590E-5	-5.855430E-5	5.878050E+4	1.449449E-1
-2.045200E-6	-6.764060E-5	4.923900E+4	1.450001E-1
9.436220E-6	-7.512840E-5	4.124540E+4	1.449399E-1
2.198680E-5	-8.096970E-5	3.455040E+4	1.449150E-1
3.483910E-5	-8.525000E-5	2.894260E+4	1.449851E-1
4.790000E-5	-8.837180E-5	2.424430E+4	1.449323E-1
6.105050E-5	-8.989920E-5	2.030900E+4	1.448776E-1
7.411140E-5	-9.074110E-5	1.701210E+4	1.449486E-1
8.674760E-5	-9.039840E-5	1.425100E+4	1.449522E-1
9.892180E-5	-8.916900E-5	1.193770E+4	1.448194E-1
1.106860E-4	-8.750750E-5	9.999960E+3	1.447847E-1
1.221460E-4	-8.523510E-5	8.376730E+3	1.447659E-1
1.329570E-4	-8.250070E-5	7.016960E+3	1.447278E-1
1.434320E-4	-7.944600E-5	5.877840E+3	1.447558E-1
1.533410E-4	-7.587720E-5	4.923870E+3	1.448493E-1
1.625060E-4	-7.178680E-5	4.124600E+3	1.449205E-1
1.711480E-4	-6.762940E-5	3.455090E+3	1.450065E-1
1.790090E-4	-6.309200E-5	2.894170E+3	1.450277E-1
1.861830E-4	-5.856920E-5	2.424430E+3	1.449951E-1
1.923450E-4	-5.400200E-5	2.030880E+3	1.448484E-1
1.975310E-4	-4.920390E-5	1.701200E+3	1.447733E-1
2.029250E-4	-4.488250E-5	1.425110E+3	1.447806E-1
2.071570E-4	-4.088900E-5	1.193760E+3	1.448747E-1
2.109120E-4	-3.659750E-5	9.999890E+2	1.448414E-1
2.142800E-4	-3.251460E-5	8.376790E+2	1.447396E-1
2.162170E-4	-2.837190E-5	7.017060E+2	1.446952E-1
2.185120E-4	-2.509370E-5	5.877910E+2	1.447365E-1
2.202100E-4	-2.217300E-5	4.923890E+2	1.447496E-1
2.212830E-4	-1.913320E-5	4.124550E+2	1.448433E-1
2.226840E-4	-1.713650E-5	3.455050E+2	1.449332E-1
2.235480E-4	-1.463300E-5	2.894260E+2	1.449004E-1
2.246210E-4	-1.251700E-5	2.424430E+2	1.448701E-1
2.248890E-4	-1.195080E-5	2.030800E+2	1.449119E-1

