-7.987080E-6	-1.287470E-5	5.999910E+4	1.245682E-1
-6.616140E-6	-1.668940E-5	4.937420E+4	1.247018E-1
-4.410770E-6	-2.086170E-5	4.063160E+4	1.246371E-1
-1.490120E-6	-2.485530E-5	3.343670E+4	1.247800E-1
2.145780E-6	-2.878920E-5	2.751560E+4	1.248026E-1
6.318120E-6	-3.248480E-5	2.264330E+4	1.246016E-1
1.114610E-5	-3.594180E-5	1.863370E+4	1.246876E-1
1.657020E-5	-3.927970E-5	1.533410E+4	1.246828E-1
2.241150E-5	-4.237910E-5	1.261850E+4	1.248039E-1
2.890840E-5	-4.500170E-5	1.038430E+4	1.245631E-1
3.570340E-5	-4.720710E-5	8.545200E+3	1.245389E-1
4.309440E-5	-4.905490E-5	7.032080E+3	1.245612E-1
5.048540E-5	-5.006810E-5	5.786950E+3	1.245231E-1
5.817440E-5	-5.066420E-5	4.762130E+3	1.245373E-1
6.586360E-5	-5.060460E-5	3.918970E+3	1.245940E-1
7.343340E-5	-5.000850E-5	3.224930E+3	1.246219E-1
8.076480E-5	-4.911450E-5	2.653870E+3	1.246712E-1
8.773850E-5	-4.768390E-5	2.183940E+3	1.247492E-1
9.459300E-5	-4.571700E-5	1.797220E+3	1.247871E-1
1.006730E-4	-4.345200E-5	1.478930E+3	1.248110E-1
1.065740E-4	-4.106780E-5	1.217060E+3	1.248309E-1
1.120570E-4	-3.850480E-5	1.001540E+3	1.247372E-1
1.171240E-4	-3.558420E-5	8.241980E+2	1.247928E-1
1.215340E-4	-3.266360E-5	6.782480E+2	1.248342E-1
1.252900E-4	-2.968320E-5	5.581470E+2	1.248634E-1
1.282700E-4	-2.664340E-5	4.593020E+2	1.248397E-1
1.313700E-4	-2.390160E-5	3.779640E+2	1.248076E-1
1.337540E-4	-2.121940E-5	3.110420E+2	1.248108E-1
1.358400E-4	-1.871600E-5	2.559640E+2	1.247962E-1
1.376880E-4	-1.597420E-5	2.106330E+2	1.247598E-1
1.391180E-4	-1.281510E-5	1.733360E+2	1.248079E-1
1.409660E-4	-1.281510E-5	1.426390E+2	1.247670E-1
1.410850E-4	-1.084810E-5	1.173960E+2	1.248025E-1
1.405490E-4	-8.583130E-6	9.659960E+1	1.247835E-1
1.396550E-4	-8.583130E-6	7.949070E+1	1.248156E-1
1.422180E-4	-6.794960E-6	6.541820E+1	1.247851E-1
1.414430E-4	-5.066420E-6	5.383110E+1	1.247856E-1
1.424560E-4	-4.291560E-6	4.429630E+1	1.246629E-1
1.418000E-4	-4.291560E-6	3.645420E+1	1.247675E-1
